,timestamp,longitude,latitude,phone_brand_en,gender,age_segment,location
534300,2016-05-05 11:31:05,119.99,35.85,Xiaomi,F,29-32,Shandong
310422,2016-05-03 18:49:06,117.17,39.14,Meizu,M,33-38,Tianjin
609832,2016-05-01 11:20:14,107.07,29.84,Huawei,F,39+,Chongqing
1079283,2016-05-04 23:11:52,104.02,30.73,OPPO,F,22-,Sichuan
160312,2016-05-05 19:39:38,104.16,30.67,HTC,M,29-32,Sichuan
340136,2016-05-05 00:42:53,113.65,34.79,vivo,M,29-32,Henan
966395,2016-05-04 17:53:38,118.87,28.96,vivo,M,39+,Zhejiang
429019,2016-05-04 01:57:23,118.17,26.61,Huawei,M,29-32,Fujian
129856,2016-05-01 07:39:46,104.24,31.48,OPPO,M,39+,Sichuan
627641,2016-05-02 16:00:43,118.76,31.98,Samsung,M,33-38,Jiangsu
146241,2016-05-03 10:14:41,120.2,31.71,Huawei,M,27-28,Jiangsu
499920,2016-05-03 09:34:36,116.58,35.41,Huawei,M,27-28,Shandong
644284,2016-05-05 03:55:55,121.44,29.91,Huawei,F,29-32,Zhejiang
572391,2016-05-03 00:46:45,121.46,38.97,Huawei,F,23-26,Liaoning
1078946,2016-05-05 23:31:42,115.8,29.25,Xiaomi,F,23-26,Jiangxi
505713,2016-05-04 14:39:44,112.26,30.35,Samsung,M,39+,Hubei
172546,2016-05-07 14:37:07,120.08,31.53,Xiaomi,M,27-28,Jiangsu
842842,2016-05-04 14:22:34,104.0,30.0,OPPO,F,29-32,Sichuan
1037448,2016-05-02 21:34:57,114.04,22.66,OPPO,M,29-32,Guangdong
508384,2016-05-02 10:34:01,111.26,40.08,LeEco,M,29-32,Inner Mongolia
1018845,2016-05-06 15:56:03,111.66,29.05,Xiaomi,M,23-26,Hunan
374749,2016-05-07 23:51:43,118.72,37.55,Samsung,M,33-38,Shandong
1269270,2016-05-01 02:42:50,118.81,32.02,Samsung,M,29-32,Jiangsu
509213,2016-05-06 01:14:35,114.38,30.47,Huawei,F,23-26,Hubei
1016582,2016-05-02 16:53:36,108.08,34.25,OPPO,M,23-26,Shanxi
1059241,2016-05-07 07:13:45,113.51,34.58,Meizu,F,39+,Henan
451325,2016-05-01 22:36:21,120.32,40.32,Huawei,M,39+,Liaoning
741268,2016-05-05 09:30:20,118.76,32.23,Coolpad,M,39+,Jiangsu
181640,2016-05-06 21:59:20,101.79,28.12,Meizu,M,27-28,Sichuan
263221,2016-05-06 00:58:12,103.97,30.83,Xiaomi,M,33-38,Sichuan
805259,2016-05-01 12:56:20,116.11,24.26,Samsung,M,33-38,Guangdong
290969,2016-05-02 17:16:47,118.81,31.88,Huawei,M,23-26,Jiangsu
550673,2016-05-07 16:46:56,111.63,26.24,vivo,F,39+,Hunan
1271756,2016-05-06 21:32:33,125.74,42.28,Xiaomi,M,33-38,Jilin
227207,2016-05-06 15:50:52,113.81,22.76,Huawei,M,33-38,Guangdong
788306,2016-05-05 10:39:28,120.43,36.15,Huawei,M,33-38,Shandong
1071606,2016-05-05 20:15:15,111.88,36.89,Huawei,F,33-38,Shanxi
775601,2016-05-03 01:51:56,112.37,32.31,Samsung,M,39+,Hubei
493220,2016-05-02 21:29:39,114.36,30.41,vivo,M,29-32,Hubei
1169426,2016-05-05 14:09:34,117.05,39.23,Huawei,M,23-26,Tianjin
1012082,2016-05-07 16:10:01,114.35,36.12,Samsung,M,29-32,Henan
868427,2016-05-03 16:37:36,116.48,31.76,vivo,M,22-,Anhui
1009048,2016-05-03 16:03:15,106.2,29.28,vivo,M,39+,Chongqing
114454,2016-05-02 08:58:13,120.63,28.01,Huawei,M,39+,Zhejiang
270738,2016-05-06 11:41:25,1.0,1.0,Xiaomi,F,23-26,other
114919,2016-05-05 12:25:50,113.93,35.3,Xiaomi,F,39+,Henan
658232,2016-05-03 19:15:13,114.09,32.13,Xiaomi,F,23-26,Henan
729206,2016-05-03 23:25:04,115.12,38.84,Other,F,33-38,Hebei
80982,2016-05-02 15:12:39,114.11,22.54,Huawei,M,39+,Guangdong
113483,2016-05-02 09:19:33,104.0,30.0,Huawei,F,39+,Sichuan
487417,2016-05-04 21:38:01,1.0,1.0,OPPO,M,29-32,other
1206391,2016-05-04 08:42:19,106.52,29.58,HTC,M,27-28,Chongqing
953381,2016-05-04 00:19:50,126.66,45.8,Xiaomi,F,39+,Heilongjiang
1023493,2016-05-07 23:37:16,116.4,40.12,vivo,M,23-26,Beijing
815858,2016-05-03 13:21:06,121.15,30.04,Samsung,F,39+,Zhejiang
312610,2016-05-07 10:54:39,116.36,40.0,Samsung,M,29-32,Beijing
1080351,2016-05-05 13:02:32,114.48,22.99,Xiaomi,M,29-32,Guangdong
819601,2016-05-06 11:52:36,106.28,38.43,Huawei,M,22-,Ningxia
676125,2016-05-06 14:34:15,117.29,31.88,Other,F,29-32,Anhui
226980,2016-05-03 08:43:17,113.81,22.76,Huawei,M,33-38,Guangdong
795914,2016-05-05 16:19:20,116.52,39.93,Huawei,M,29-32,Beijing
426547,2016-05-05 14:41:31,103.0,25.25,Xiaomi,F,33-38,Yunnan
599641,2016-05-05 12:46:17,119.46,29.22,Xiaomi,M,33-38,Zhejiang
370560,2016-05-04 05:24:09,120.08,31.86,Coolpad,M,39+,Jiangsu
78439,2016-05-02 14:36:50,120.58,30.64,Xiaomi,M,33-38,Zhejiang
824647,2016-05-06 19:39:48,127.0,46.57,Xiaomi,M,39+,Heilongjiang
689518,2016-05-03 08:58:26,114.04,35.33,Meizu,M,23-26,Henan
1059079,2016-05-01 07:31:28,113.51,34.59,Meizu,F,39+,Henan
180339,2016-05-07 20:41:45,113.49,34.85,Samsung,M,33-38,Henan
869191,2016-05-05 09:10:17,116.33,39.76,Huawei,M,39+,Beijing
824240,2016-05-05 19:23:01,120.11,31.84,Coolpad,M,39+,Jiangsu
1075319,2016-05-04 17:09:25,109.15,29.68,Other,M,39+,Hubei
211150,2016-05-04 17:58:04,118.37,37.11,Huawei,M,22-,Shandong
952546,2016-05-01 22:51:16,116.19,39.8,Huawei,M,29-32,Beijing
716314,2016-05-03 03:33:23,1.17,0.68,Meizu,M,22-,other
453139,2016-05-07 11:48:42,121.48,31.24,Huawei,M,39+,Shanghai
54426,2016-05-06 12:22:34,1.0,1.0,Huawei,F,33-38,other
653838,2016-05-06 22:04:47,114.46,36.61,Huawei,F,39+,Hebei
695985,2016-05-04 11:49:35,116.49,39.9,Other,M,29-32,Beijing
261664,2016-05-06 19:36:17,111.91,34.74,Huawei,M,27-28,Henan
81498,2016-05-06 08:43:53,114.11,22.54,Huawei,M,39+,Guangdong
533491,2016-05-06 05:24:22,114.47,22.98,Huawei,F,27-28,Guangdong
979860,2016-05-03 18:53:22,1.0,1.0,Samsung,F,27-28,other
57773,2016-05-02 18:31:30,117.03,32.65,Samsung,F,23-26,Anhui
681582,2016-05-02 14:45:56,121.04,32.45,Other,M,33-38,Jiangsu
681588,2016-05-03 16:46:58,120.86,32.04,Other,M,33-38,Jiangsu
999086,2016-05-06 08:23:14,113.36,35.43,vivo,M,23-26,Henan
466132,2016-05-02 20:17:28,119.28,26.09,Xiaomi,M,22-,Fujian
1059654,2016-05-06 16:02:19,116.4,39.81,Huawei,M,39+,Beijing
794611,2016-05-07 06:35:11,121.11,41.1,Xiaomi,M,39+,Liaoning
492184,2016-05-05 15:15:19,104.92,25.1,Xiaomi,F,39+,Guizhou
270755,2016-05-04 13:10:14,1.0,1.0,Xiaomi,F,23-26,other
589501,2016-05-05 12:48:18,104.51,35.52,LeEco,M,33-38,Gansu
1104330,2016-05-03 22:40:57,114.47,22.76,Xiaomi,M,27-28,Guangdong
805493,2016-05-06 19:07:45,117.92,37.38,Huawei,F,29-32,Shandong
224519,2016-05-06 05:32:50,121.44,31.34,Meizu,M,29-32,Shanghai
118329,2016-05-06 17:54:07,116.48,40.0,Meizu,M,29-32,Beijing
35616,2016-05-03 15:04:52,113.93,22.54,Huawei,F,39+,Guangdong
888418,2016-05-01 22:44:29,117.14,39.21,Xiaomi,M,29-32,Tianjin
289484,2016-05-02 12:12:31,104.2,30.88,vivo,M,23-26,Sichuan
446046,2016-05-03 20:01:35,1.0,1.0,Huawei,M,39+,other
1263085,2016-05-05 08:46:32,121.45,31.25,Meizu,M,23-26,Shanghai
336327,2016-05-02 11:24:08,109.15,22.35,Xiaomi,F,27-28,Guangxi
242836,2016-05-03 12:12:58,120.95,31.33,Huawei,M,39+,Jiangsu
389884,2016-05-07 13:43:01,1.0,1.0,Huawei,M,39+,other
26481,2016-05-07 00:24:38,113.9,22.96,Huawei,M,29-32,Guangdong
1068621,2016-05-03 22:46:21,107.4,40.78,Huawei,M,33-38,Inner Mongolia
785060,2016-05-05 12:48:48,106.12,30.78,Xiaomi,M,22-,Sichuan
78597,2016-05-03 18:31:15,120.77,30.74,Xiaomi,M,33-38,Zhejiang
904839,2016-05-06 23:15:47,120.23,30.35,Xiaomi,M,23-26,Zhejiang
245549,2016-05-01 22:43:40,120.57,31.32,Coolpad,M,39+,Jiangsu
522207,2016-05-02 16:21:22,117.27,31.86,Meizu,M,23-26,Anhui
745179,2016-05-06 21:48:29,114.5,36.61,Samsung,M,29-32,Hebei
140954,2016-05-06 21:29:27,112.15,32.02,Xiaomi,M,39+,Hubei
526980,2016-05-03 09:59:44,108.22,34.27,Other,M,29-32,Shanxi
426041,2016-05-03 18:08:47,108.97,34.28,Samsung,M,29-32,Shanxi
527221,2016-05-02 08:20:00,108.22,34.27,Other,M,29-32,Shanxi
1004578,2016-05-04 08:46:24,112.47,37.71,Huawei,M,39+,Shanxi
340992,2016-05-01 15:02:07,116.4,40.07,Xiaomi,M,33-38,Beijing
1007751,2016-05-05 10:04:21,121.32,31.01,Xiaomi,M,23-26,Shanghai
504750,2016-05-07 17:02:33,108.9,34.25,Samsung,F,29-32,Shanxi
241985,2016-05-06 10:20:20,117.06,39.99,OPPO,M,39+,Hebei
98909,2016-05-07 03:59:22,114.11,22.57,Xiaomi,M,23-26,Guangdong
1218784,2016-05-02 16:27:45,111.19,34.78,LeEco,M,27-28,Henan
851814,2016-05-01 13:08:02,113.01,38.63,Huawei,F,33-38,Shanxi
126152,2016-05-02 05:32:31,119.0,32.46,Huawei,M,39+,Jiangsu
717215,2016-05-06 23:03:15,112.19,30.99,Samsung,F,39+,Hubei
627997,2016-05-07 15:34:03,118.76,32.01,Samsung,M,33-38,Jiangsu
1188758,2016-05-04 20:19:28,121.19,31.01,Meizu,M,29-32,Shanghai
850808,2016-05-06 17:29:27,116.29,40.15,Samsung,M,29-32,Beijing
708683,2016-05-02 09:49:46,119.14,33.5,Samsung,F,39+,Jiangsu
348817,2016-05-03 07:53:20,118.81,32.11,Samsung,F,39+,Jiangsu
1221668,2016-05-04 09:57:02,116.28,39.83,OPPO,M,22-,Beijing
65735,2016-05-03 13:25:07,112.75,32.1,Xiaomi,M,33-38,Hubei
1216295,2016-05-03 14:34:56,104.0,30.0,Xiaomi,M,22-,Sichuan
235429,2016-05-02 08:52:08,120.69,36.96,Xiaomi,F,27-28,Shandong
382609,2016-05-03 21:48:14,107.0,39.38,vivo,F,22-,Inner Mongolia
710340,2016-05-04 01:21:04,113.83,22.64,Other,M,23-26,Guangdong
893852,2016-05-03 19:05:40,114.35,30.7,Xiaomi,F,23-26,Hubei
325683,2016-05-04 17:16:39,118.89,32.17,Xiaomi,M,23-26,Jiangsu
255100,2016-05-04 09:14:32,113.99,23.06,Huawei,F,33-38,Guangdong
31897,2016-05-04 15:23:39,111.43,27.19,Other,M,33-38,Hunan
485978,2016-05-02 02:46:45,120.42,30.4,vivo,M,29-32,Zhejiang
1102661,2016-05-03 18:34:47,116.23,40.1,Xiaomi,M,29-32,Beijing
674114,2016-05-06 21:25:13,106.12,30.8,vivo,F,23-26,Sichuan
1058635,2016-05-03 16:34:57,120.91,36.68,Other,M,29-32,Shandong
472712,2016-05-07 12:13:53,103.62,31.0,Other,M,23-26,Sichuan
837692,2016-05-06 23:54:09,104.05,27.63,Other,M,39+,Yunnan
382090,2016-05-07 13:36:10,121.58,31.28,OPPO,M,39+,Shanghai
665994,2016-05-01 17:08:48,111.3,27.74,LeEco,F,39+,Hunan
751959,2016-05-04 08:11:50,121.6,31.19,vivo,M,29-32,Shanghai
644889,2016-05-06 18:25:02,106.66,28.99,Huawei,M,33-38,Chongqing
242439,2016-05-05 13:50:41,121.13,41.14,OPPO,F,22-,Liaoning
130821,2016-05-05 19:48:50,120.42,36.69,Xiaomi,M,39+,Shandong
133881,2016-05-05 00:45:38,104.0,30.0,OPPO,M,27-28,Sichuan
346942,2016-05-05 12:23:39,113.36,22.95,Xiaomi,F,29-32,Guangdong
612552,2016-05-04 23:06:18,1.0,1.0,OPPO,M,39+,other
239819,2016-05-07 05:43:55,116.31,39.99,vivo,F,23-26,Beijing
650836,2016-05-04 12:46:49,124.1,42.78,Huawei,F,29-32,Liaoning
643688,2016-05-05 15:05:24,121.49,29.88,Huawei,F,29-32,Zhejiang
1150256,2016-05-05 16:40:05,119.82,33.47,Xiaomi,M,39+,Jiangsu
565054,2016-05-03 14:00:37,120.48,31.25,Huawei,M,33-38,Jiangsu
1096103,2016-05-01 19:28:40,113.7,34.76,vivo,M,29-32,Henan
206287,2016-05-07 16:10:52,117.64,39.02,Xiaomi,F,39+,Tianjin
1220044,2016-05-01 00:14:45,120.14,30.28,LeEco,M,29-32,Zhejiang
966042,2016-05-03 11:22:07,108.38,30.81,Samsung,M,39+,Chongqing
762082,2016-05-07 00:10:33,121.37,31.24,LeEco,M,23-26,Shanghai
922771,2016-05-01 06:22:07,120.98,32.04,Huawei,M,33-38,Jiangsu
1002089,2016-05-07 07:34:54,119.93,30.11,Huawei,M,33-38,Zhejiang
48841,2016-05-07 11:14:40,112.22,22.7,Xiaomi,F,27-28,Guangdong
1207677,2016-05-01 07:59:59,110.44,35.47,Samsung,M,29-32,Shanxi
451850,2016-05-07 16:24:04,132.01,47.24,Samsung,M,39+,Heilongjiang
52475,2016-05-01 01:09:24,114.63,36.63,OPPO,F,27-28,Hebei
733253,2016-05-01 16:17:44,104.0,30.0,Other,M,33-38,Sichuan
1185458,2016-05-05 10:33:42,114.33,30.59,Xiaomi,M,39+,Hubei
631551,2016-05-05 20:28:45,126.58,45.71,Xiaomi,M,29-32,Heilongjiang
988596,2016-05-01 14:32:57,123.04,41.13,OPPO,F,33-38,Liaoning
1101044,2016-05-01 19:24:07,108.3,22.84,Huawei,M,39+,Guangxi
377808,2016-05-06 17:24:11,114.07,22.63,Huawei,M,39+,Guangdong
801801,2016-05-03 20:18:49,112.56,33.0,Huawei,M,33-38,Henan
781645,2016-05-07 10:04:41,116.74,39.6,HTC,M,22-,Beijing
816267,2016-05-07 09:18:20,119.54,35.39,LeEco,M,23-26,Shandong
282009,2016-05-07 12:19:57,116.99,39.4,Huawei,M,29-32,Tianjin
589127,2016-05-05 10:10:25,118.21,33.49,Huawei,F,22-,Jiangsu
1050775,2016-05-06 19:50:47,120.86,28.02,Meizu,M,22-,Zhejiang
16058,2016-05-01 18:12:11,115.02,38.03,Xiaomi,F,39+,Hebei
445713,2016-05-01 10:24:49,113.39,34.79,vivo,M,39+,Henan
501291,2016-05-05 21:58:08,1.0,1.0,Huawei,M,33-38,other
527393,2016-05-02 10:45:26,122.21,29.99,Huawei,F,39+,Zhejiang
19279,2016-05-03 16:20:48,121.47,31.2,Meizu,F,23-26,Shanghai
134740,2016-05-01 07:21:10,1.0,1.0,Huawei,M,39+,other
875440,2016-05-03 19:05:11,113.34,23.0,Huawei,M,39+,Guangdong
651618,2016-05-04 12:50:09,103.9,30.61,Other,M,29-32,Sichuan
564620,2016-05-03 14:08:48,112.56,37.87,Huawei,M,23-26,Shanxi
1064023,2016-05-07 09:51:49,114.19,30.6,Huawei,M,29-32,Hubei
716307,2016-05-04 00:01:34,113.79,34.8,Meizu,M,22-,Henan
533453,2016-05-03 17:12:52,114.47,22.98,Huawei,F,27-28,Guangdong
1171295,2016-05-05 14:16:35,110.89,34.54,Samsung,M,39+,Henan
69791,2016-05-04 16:04:47,116.88,35.99,Xiaomi,M,39+,Shandong
1155513,2016-05-02 10:58:13,116.72,39.48,Xiaomi,M,27-28,Hebei
682884,2016-05-06 22:26:54,116.69,39.94,Huawei,M,29-32,Beijing
569462,2016-05-01 10:47:36,116.51,39.82,Huawei,M,29-32,Beijing
98164,2016-05-05 17:16:08,118.83,32.05,Samsung,F,33-38,Jiangsu
139288,2016-05-07 01:53:20,102.85,36.35,vivo,M,39+,Gansu
1108694,2016-05-07 21:06:40,120.13,31.58,Xiaomi,M,33-38,Jiangsu
952362,2016-05-07 20:05:13,122.15,40.18,Xiaomi,M,22-,Liaoning
262590,2016-05-04 23:31:03,116.93,31.05,Huawei,M,22-,Anhui
767833,2016-05-03 17:51:15,112.52,37.86,Samsung,M,33-38,Shanxi
151475,2016-05-05 10:12:24,113.6,23.12,Huawei,M,23-26,Guangdong
704911,2016-05-07 18:52:13,104.0,30.0,Other,M,23-26,Sichuan
984721,2016-05-04 23:35:42,121.52,31.19,Huawei,M,23-26,Shanghai
83827,2016-05-02 16:33:13,113.24,23.15,LeEco,F,39+,Guangdong
110529,2016-05-06 10:29:07,116.73,23.38,Meizu,M,27-28,Guangdong
537540,2016-05-03 09:47:33,102.71,25.02,Huawei,M,27-28,Yunnan
269308,2016-05-04 11:54:38,118.79,32.11,vivo,F,33-38,Jiangsu
197737,2016-05-01 01:36:30,114.05,22.64,Huawei,M,39+,Guangdong
469307,2016-05-05 20:48:45,120.35,30.31,Huawei,M,29-32,Zhejiang
1107163,2016-05-07 05:21:16,108.86,34.23,Meizu,M,33-38,Shanxi
195673,2016-05-06 13:34:04,76.95,43.22,Huawei,M,33-38,other
563948,2016-05-07 22:36:06,113.12,29.36,LeEco,F,27-28,Hunan
231299,2016-05-06 19:54:46,120.25,28.81,Huawei,F,39+,Zhejiang
492904,2016-05-01 05:06:08,113.34,22.31,Xiaomi,F,22-,Guangdong
833051,2016-05-04 13:24:05,123.94,47.35,vivo,M,22-,Heilongjiang
489813,2016-05-07 11:02:08,119.95,31.69,LeEco,M,23-26,Jiangsu
1168922,2016-05-02 11:59:05,113.01,34.75,Xiaomi,M,29-32,Henan
1076418,2016-05-05 19:16:58,113.18,23.12,Huawei,M,29-32,Guangdong
792909,2016-05-07 13:58:29,118.04,24.46,Huawei,M,27-28,Fujian
1077573,2016-05-03 23:28:24,102.28,25.65,OPPO,M,29-32,Yunnan
134701,2016-05-06 12:42:28,1.0,1.0,Huawei,M,39+,other
229992,2016-05-02 14:11:19,116.32,39.97,Huawei,F,33-38,Beijing
163807,2016-05-06 08:06:13,120.32,31.59,Meizu,M,27-28,Jiangsu
287308,2016-05-03 22:21:21,118.5,24.97,Huawei,M,33-38,Fujian
801335,2016-05-04 15:20:06,112.56,33.0,Huawei,M,33-38,Henan
1253980,2016-05-07 11:05:53,114.04,22.52,Samsung,M,29-32,Guangdong
554343,2016-05-02 16:34:01,109.13,26.24,Huawei,M,29-32,Guizhou
1127936,2016-05-01 21:26:33,111.21,27.85,OPPO,M,22-,Hunan
279866,2016-05-02 03:54:47,118.81,32.11,Huawei,F,39+,Jiangsu
16320,2016-05-03 13:37:49,115.13,38.07,Xiaomi,F,39+,Hebei
724532,2016-05-02 13:16:11,113.47,23.46,vivo,M,29-32,Guangdong
298247,2016-05-03 13:00:05,115.55,28.01,Xiaomi,F,29-32,Jiangxi
323361,2016-05-01 08:44:48,113.97,22.56,vivo,M,22-,Guangdong
1205491,2016-05-01 16:26:19,113.39,22.52,OPPO,M,39+,Guangdong
618178,2016-05-06 13:08:03,104.25,30.95,HTC,M,23-26,Sichuan
952889,2016-05-04 17:42:34,117.06,30.54,Meizu,M,29-32,Anhui
641848,2016-05-06 23:22:56,114.66,31.47,Xiaomi,F,23-26,Hubei
558084,2016-05-01 19:29:49,116.44,39.96,Huawei,M,39+,Beijing
1241699,2016-05-03 12:14:17,123.48,41.78,Xiaomi,F,39+,Liaoning
508699,2016-05-01 21:07:02,116.97,36.63,Huawei,M,39+,Shandong
490721,2016-05-03 20:45:06,121.01,31.18,Huawei,M,33-38,Jiangsu
504638,2016-05-05 09:00:32,121.63,31.19,Huawei,F,23-26,Shanghai
337376,2016-05-03 13:13:41,114.2,28.09,Huawei,F,27-28,Jiangxi
733306,2016-05-01 15:04:48,104.0,30.0,Other,M,33-38,Sichuan
352420,2016-05-04 11:30:47,117.68,36.18,OPPO,F,33-38,Shandong
1263507,2016-05-05 11:27:45,119.74,49.22,Huawei,M,27-28,Inner Mongolia
367822,2016-05-01 22:55:17,116.42,40.0,Huawei,F,33-38,Beijing
348344,2016-05-02 08:51:12,118.81,32.11,Samsung,F,39+,Jiangsu
748659,2016-05-07 08:12:54,122.09,40.22,Samsung,M,29-32,Liaoning
49855,2016-05-07 09:00:05,117.31,39.0,Huawei,M,23-26,Tianjin
819863,2016-05-03 06:57:03,105.73,35.53,OPPO,M,29-32,Gansu
841231,2016-05-04 23:15:13,118.17,24.53,Lenovo,F,23-26,Fujian
1186304,2016-05-06 18:18:37,104.13,30.63,Meizu,M,29-32,Sichuan
403763,2016-05-07 21:41:21,104.0,30.0,vivo,M,27-28,Sichuan
828265,2016-05-01 19:22:39,113.34,34.82,Huawei,F,33-38,Henan
1049069,2016-05-02 17:54:19,122.09,41.14,Xiaomi,F,39+,Liaoning
882427,2016-05-07 12:55:52,117.72,34.57,Meizu,M,29-32,Shandong
402181,2016-05-07 22:43:10,116.65,40.12,Huawei,M,23-26,Beijing
1157163,2016-05-02 06:51:33,113.03,28.09,OPPO,M,33-38,Hunan
221471,2016-05-03 07:05:03,115.72,23.9,OPPO,F,27-28,Guangdong
770733,2016-05-05 18:45:46,113.25,22.77,vivo,F,22-,Guangdong
564786,2016-05-03 06:15:14,120.41,31.09,Huawei,M,33-38,Jiangsu
1079427,2016-05-05 06:09:38,120.73,30.76,Huawei,M,39+,Zhejiang
723496,2016-05-04 07:03:06,113.27,23.47,vivo,M,29-32,Guangdong
961617,2016-05-06 20:04:12,117.12,36.18,Huawei,M,29-32,Shandong
977395,2016-05-07 22:51:06,126.7,45.76,Huawei,F,22-,Heilongjiang
942722,2016-05-05 08:45:08,118.04,39.59,OPPO,M,27-28,Hebei
1176080,2016-05-06 17:07:09,121.14,31.01,Other,M,23-26,Shanghai
821594,2016-05-03 22:27:57,108.62,39.38,Xiaomi,M,29-32,Inner Mongolia
24216,2016-05-07 16:08:09,121.42,29.0,vivo,F,22-,Zhejiang
1166366,2016-05-05 15:49:42,115.99,40.47,Samsung,F,22-,Beijing
823021,2016-05-01 10:19:01,87.69,43.94,Coolpad,M,27-28,Xinjiang
809529,2016-05-03 05:21:26,113.73,22.78,vivo,M,27-28,Guangdong
454217,2016-05-03 17:58:26,121.31,31.43,OPPO,F,33-38,Shanghai
836,2016-05-06 23:53:32,117.55,33.53,vivo,M,23-26,Anhui
344514,2016-05-05 03:09:44,112.92,27.83,Huawei,M,39+,Hunan
177492,2016-05-03 07:01:44,117.07,36.68,Xiaomi,M,27-28,Shandong
605931,2016-05-01 08:43:23,113.31,23.04,Huawei,M,39+,Guangdong
804197,2016-05-07 17:49:34,116.28,40.02,Huawei,M,29-32,Beijing
135990,2016-05-02 10:13:19,105.77,26.06,Other,M,39+,Guizhou
177598,2016-05-06 06:33:46,114.33,30.54,Huawei,M,33-38,Hubei
1041193,2016-05-06 10:53:16,119.84,33.94,HTC,M,27-28,Jiangsu
962401,2016-05-01 23:25:05,114.4,37.3,Huawei,M,29-32,Hebei
859040,2016-05-03 16:52:32,121.42,31.24,Xiaomi,F,39+,Shanghai
767075,2016-05-05 19:52:08,114.38,27.79,Xiaomi,M,27-28,Jiangxi
690342,2016-05-05 22:58:57,122.99,41.12,Xiaomi,M,39+,Liaoning
1107575,2016-05-07 21:49:43,108.86,34.23,Meizu,M,33-38,Shanxi
602577,2016-05-07 08:54:56,123.51,41.92,OPPO,F,22-,Liaoning
617708,2016-05-06 16:27:19,121.61,31.2,Coolpad,F,23-26,Shanghai
169988,2016-05-05 12:44:41,112.56,28.28,Huawei,F,33-38,Hunan
984530,2016-05-04 17:33:54,121.52,31.19,Huawei,M,23-26,Shanghai
496907,2016-05-06 10:07:21,116.1,25.09,Xiaomi,M,23-26,Fujian
1161567,2016-05-06 07:49:34,120.68,30.76,Huawei,M,33-38,Zhejiang
819463,2016-05-02 00:39:50,116.35,40.11,Meizu,M,33-38,Beijing
789346,2016-05-02 20:28:35,114.37,30.61,Samsung,M,33-38,Hubei
364040,2016-05-05 10:37:29,110.47,21.34,Meizu,M,22-,Guangdong
304500,2016-05-04 14:10:17,121.32,31.1,Huawei,M,29-32,Shanghai
1116658,2016-05-07 16:42:18,114.89,40.84,Xiaomi,M,23-26,Hebei
20042,2016-05-03 00:46:09,113.77,35.45,OPPO,F,29-32,Henan
1155603,2016-05-01 09:06:29,120.95,31.36,vivo,F,23-26,Jiangsu
922144,2016-05-04 07:09:40,115.58,26.05,Huawei,F,29-32,Jiangxi
1194380,2016-05-01 11:26:33,106.54,29.49,Samsung,M,33-38,Chongqing
545108,2016-05-05 06:58:29,119.92,31.97,Huawei,M,27-28,Jiangsu
492169,2016-05-07 10:11:56,105.34,24.78,Xiaomi,F,39+,Guangxi
801838,2016-05-07 11:25:06,113.22,23.41,Xiaomi,M,27-28,Guangdong
895889,2016-05-03 21:25:34,116.41,40.02,Huawei,M,29-32,Beijing
141256,2016-05-05 11:17:09,110.29,19.99,Huawei,F,23-26,Hainan
477627,2016-05-05 12:03:50,112.44,38.01,LeEco,M,23-26,Shanxi
268184,2016-05-03 00:12:12,114.42,23.12,Huawei,M,23-26,Guangdong
107871,2016-05-06 21:10:40,123.57,41.91,OPPO,F,39+,Liaoning
314688,2016-05-04 12:58:10,116.32,40.01,Huawei,M,23-26,Beijing
107839,2016-05-05 19:14:27,123.57,41.91,OPPO,F,39+,Liaoning
487388,2016-05-03 06:36:08,1.0,1.0,OPPO,M,29-32,other
299405,2016-05-01 01:25:57,120.38,36.16,Huawei,M,33-38,Shandong
807015,2016-05-02 09:37:37,114.65,36.26,Huawei,M,29-32,Hebei
83829,2016-05-01 13:33:18,113.37,23.13,LeEco,F,39+,Guangdong
367096,2016-05-05 09:55:33,116.4,39.89,Huawei,F,29-32,Beijing
223232,2016-05-05 22:13:30,116.38,40.06,Other,F,33-38,Beijing
574020,2016-05-02 15:20:15,108.86,34.23,vivo,M,22-,Shanxi
854941,2016-05-03 06:47:34,116.28,39.95,Huawei,M,29-32,Beijing
956306,2016-05-01 01:59:54,122.0,39.62,OPPO,M,27-28,Liaoning
1140647,2016-05-04 07:37:02,111.04,25.95,Huawei,M,27-28,Guangxi
1072192,2016-05-04 09:43:47,121.56,31.26,Xiaomi,F,39+,Shanghai
402839,2016-05-02 15:09:08,120.6,31.32,Huawei,F,39+,Jiangsu
378837,2016-05-05 18:03:06,111.98,27.76,Coolpad,F,33-38,Hunan
273871,2016-05-07 17:48:50,121.33,29.23,OPPO,M,39+,Zhejiang
13277,2016-05-06 06:08:43,114.7,34.52,Huawei,M,33-38,Henan
991266,2016-05-06 22:21:58,104.37,31.1,Huawei,F,39+,Sichuan
829817,2016-05-01 11:21:46,116.34,39.72,Samsung,M,39+,Beijing
90646,2016-05-06 22:12:31,107.03,33.03,Xiaomi,M,29-32,Shanxi
414162,2016-05-02 02:59:16,118.87,28.95,OPPO,F,39+,Zhejiang
1186426,2016-05-05 10:07:02,104.12,30.62,Meizu,M,29-32,Sichuan
942803,2016-05-01 11:04:43,112.59,26.93,Samsung,F,39+,Hunan
840216,2016-05-04 17:55:03,1.0,1.0,Huawei,M,33-38,other
540241,2016-05-01 19:22:29,116.36,39.83,vivo,M,23-26,Beijing
